2673	0.766668	0.000261
2674	0.875742	0.000441
2675	0.880156	0.000234
2676	0.952555	0.000229
2677	0.769833	0.000264
2678	0.781295	0.000266
2679	0.900972	0.000276
2680	0.893682	0.000272
2681	0.953139	0.000214
2682	0.763675	0.000275
2683	0.767953	0.000257
2684	0.769850	0.000274
2685	0.766121	0.000281
2686	0.767310	0.000267
2687	0.952482	0.000234
2688	0.952622	0.000215
2689	0.881464	0.000205
2690	0.727559	0.000246
2691	0.717842	0.000249
2692	0.931487	0.000447
2693	0.928316	0.000532
2694	0.929502	0.000433
2695	0.931228	0.000431
2700	0.964115	0.000707
2701	0.966461	0.000881
2702	0.962340	0.000568
2703	0.962292	0.000694
2704	0.890346	0.000583
2705	0.887377	0.000464
2706	0.885604	0.000411
2707	0.872536	0.000432
2708	0.886532	0.000582
2710	0.880930	0.000431
2712	0.818488	0.000472
2713	0.815376	0.000873
2714	0.807757	0.000319
2715	0.802693	0.000310
2716	0.790822	0.000300
2718	0.869173	0.000310
2720	0.944549	0.000627
2721	0.942192	0.000929
2722	0.944100	0.000631
2723	0.946521	0.000613
2724	0.948290	0.000593
2725	0.774785	0.000170
2726	0.940004	0.000298
2727	0.939481	0.000285
2729	0.939606	0.000281
2730	0.940934	0.000299
2731	0.976412	0.000284
2732	0.890966	0.000345
2734	0.862137	0.000767
2735	0.858728	0.000373
2736	0.853439	0.000390
2737	0.924899	0.000319
2738	0.920096	0.000319
2739	0.921644	0.000328
2740	0.929691	0.000312
2741	0.931107	0.000319
2742	0.975268	0.000231
2743	0.847523	0.000489
2744	0.868132	0.000345
2745	0.875062	0.000330
2746	0.977999	0.000227
2747	0.932429	0.000294
2748	0.933549	0.000296
2749	0.880574	0.000349
2750	0.840074	0.000399
2751	0.911157	0.000355
2752	0.924646	0.000428
2753	0.913425	0.000337
2754	0.913081	0.000340
2755	0.975084	0.000238
2756	0.974872	0.000239
2758	0.889996	0.000292
2759	0.886401	0.000296
2760	0.855950	0.000322
2761	0.893681	0.000293
2762	0.952344	0.000219
2763	0.790448	0.000305
2764	0.785329	0.000297
2765	0.879119	0.000296
2766	0.884451	0.000298
2767	0.957700	0.000217
2768	0.819462	0.000310
2769	0.814153	0.000319
2770	0.757327	0.000330
2771	0.952909	0.000233
2772	0.862569	0.000323
2773	0.859915	0.000329
2774	0.861096	0.000306
2776	0.734896	0.000346
2777	0.732248	0.000350
2778	0.762467	0.000354
2779	0.796241	0.000311
2780	0.952546	0.000221
2781	0.900026	0.000498
2782	0.910194	0.000279
2784	0.770910	0.000307
2785	0.800720	0.000322
2786	0.772791	0.000482
2787	0.763686	0.000269
2788	0.768248	0.000273
2791	0.889164	0.000260
2792	0.583700	0.000257
2793	0.816347	0.000427
2794	0.791363	0.000562
2795	0.880425	0.000674
2796	0.851800	0.000681
2798	0.847182	0.000875
2799	0.851465	0.000798
2802	0.928480	0.000913
2807	0.929690	0.001149
2838	0.909245	0.001278
2839	0.904888	0.000576
2840	0.910690	0.000619
2841	0.912226	0.000949
2842	0.940067	0.000864
2843	0.946119	0.001144
2844	0.953870	0.000756
2845	0.954400	0.000822
2846	0.987285	0.000766
2848	0.870684	0.000711
2849	0.847610	0.000711
2850	0.839995	0.000686
2851	0.800271	0.000698
2852	0.823114	0.000704
2853	0.799303	0.000695
2854	0.820387	0.000636
2855	0.983788	0.005507
2856	0.863644	0.000442
2857	0.934523	0.000751
2858	0.941805	0.000718
2889	0.769225	0.000539
2890	0.764992	0.000485
2891	0.766181	0.000487
2892	0.765790	0.000484
2893	0.766199	0.000492
2894	0.781210	0.000482
2895	0.768036	0.000490
2896	0.784664	0.000501
2897	0.967405	0.000723
2898	0.965461	0.000258
2899	0.965103	0.000239
2900	0.965236	0.000378
2902	0.863918	0.000473
2903	0.865361	0.000460
2904	0.868928	0.000457
2905	0.871611	0.000443
2906	0.868118	0.000455
2907	0.866358	0.000457
2908	0.870399	0.000453
2909	0.869250	0.000454
2910	0.871044	0.000447
2911	0.873796	0.000440
2912	0.890880	0.000399
2913	0.890246	0.000969
2914	0.812290	0.000565
2915	0.817160	0.000433
2916	0.832866	0.000412
2917	0.829102	0.000405
2918	0.829250	0.000422
2919	0.828613	0.000474
2920	0.828564	0.000458
2921	0.828837	0.000504
2922	0.830296	0.000427
2923	0.834720	0.000403
2925	0.836303	0.000450
2926	0.787099	0.000401
2927	0.774893	0.000984
2929	0.836003	0.000804
2932	0.872577	0.000829
2933	0.868336	0.000776
2934	0.863829	0.000802
2935	0.864721	0.000791
2936	0.865181	0.000730
2937	0.871064	0.000801
2938	0.910803	0.000904
2941	0.689755	0.000452
2942	0.877981	0.000709
2943	0.863372	0.000726
2944	0.874284	0.000730
2952	0.879590	0.000781
2953	0.879439	0.000727
2954	0.877171	0.000709
2955	0.876979	0.001216
2956	0.858327	0.000740
2957	0.886926	0.001296
2958	0.902125	0.000724
2959	0.894020	0.000918
2960	0.989070	0.004242
2961	0.935294	0.000436
2962	0.934525	0.000250
2963	0.934603	0.000360
2964	0.933709	0.000445
2965	0.923287	0.000879
2966	0.930763	0.000946
2967	0.924710	0.000932
2968	0.919768	0.001012
2969	0.924628	0.001128
2970	0.917978	0.000946
2971	0.914568	0.000949
2972	0.910092	0.000964
2973	0.933876	0.001177
2975	0.851213	0.000602
2976	0.848855	0.000303
2978	0.855276	0.000678
2979	0.857289	0.000677
2980	0.853933	0.000691
2981	0.855204	0.000636
2982	0.865726	0.001538
2983	0.709067	0.000632
2985	0.724691	0.000324
2986	0.720545	0.000420
2989	0.864025	0.000743
2990	0.858989	0.000684
2992	0.952111	0.000755
2993	0.954409	0.001195
2994	0.951198	0.000737
2995	0.953384	0.000815
2996	0.951307	0.000779
2997	0.735355	0.000303
2998	0.739440	0.000500
3000	0.931709	0.001062
3001	0.927337	0.001099
3002	0.920257	0.000961
3003	0.922113	0.000977
3004	0.917595	0.000963
3005	0.921139	0.000927
3006	0.924400	0.001669
3007	0.916301	0.000976
3008	0.849783	0.000949
3009	0.825303	0.000520
3010	0.692439	0.000529
3011	0.685932	0.000539
3012	0.700670	0.000532
3013	0.699655	0.000543
3014	0.694564	0.000542
3015	0.715893	0.000500
3016	0.713610	0.000518
3017	0.695564	0.000521
3018	0.684237	0.000540
3019	0.688142	0.000554
3020	0.683103	0.000550
3021	0.689537	0.000532
3022	0.947835	0.000313
3023	0.948599	0.000311
3024	0.948735	0.000303
3025	0.948786	0.000557
3026	0.837281	0.000419
3027	0.816956	0.000465
3028	0.810355	0.000441
3029	0.810700	0.000484
3030	0.813775	0.000470
3031	0.812810	0.000461
3032	0.809950	0.000470
3033	0.811151	0.000470
3034	0.810748	0.000558
3035	0.898383	0.000399
3036	0.899681	0.000373
3037	0.901667	0.001190
3038	0.713477	0.000451
3039	0.713425	0.000484
3040	0.712045	0.000487
3041	0.713613	0.000472
3042	0.714140	0.000526
3043	0.712591	0.000477
3044	0.712480	0.000548
3045	0.904831	0.000383
3046	0.906108	0.000381
3047	0.905334	0.000920
3050	0.797079	0.000728
3051	0.800367	0.000705
3052	0.796106	0.000705
3053	0.793402	0.000687
3054	0.793886	0.000719
3055	0.794681	0.000714
3056	0.792335	0.000720
3057	0.824533	0.000489
3058	0.853407	0.000285
3059	0.856079	0.000546
3061	0.922888	0.000984
3062	0.919789	0.000888
3063	0.923626	0.000866
3064	0.911876	0.000852
3065	0.844014	0.000333
3066	0.843086	0.000928
3067	0.843198	0.000655
3068	0.845442	0.000541
3070	0.732162	0.000427
3071	0.783614	0.000544
3072	0.859951	0.000704
3073	0.840037	0.000774
3074	0.854632	0.000698
3075	0.718536	0.000517
3076	0.952094	0.002067
3077	0.943539	0.001411
3078	0.923949	0.000943
3079	0.910637	0.000956
3080	0.913854	0.000990
3081	0.910892	0.001014
3083	0.931394	0.000850
3084	0.930443	0.000784
3103	0.742245	0.000708
3104	0.898482	0.001170
3105	0.945270	0.000942
3106	0.854631	0.001380
3107	0.998451	0.000747
3108	0.946573	0.000966
3110	0.852627	0.000740
3111	0.970752	0.000969
3112	0.935090	0.001124
3113	0.877145	0.001349
3114	0.870729	0.001336
3116	0.856726	0.001354
3117	0.873452	0.001436
3118	0.857010	0.001551
3119	0.944856	0.001208
3120	0.930206	0.001442
3121	0.925918	0.001376
3122	0.802844	0.001832
3123	0.774650	0.000654
3124	0.636238	0.000577
3125	0.616997	0.001350
3126	0.740991	0.000465
3127	0.727264	0.000601
3128	0.736545	0.001706
3129	0.746474	0.000561
3130	0.734459	0.001233
3131	0.999523	0.002222
3132	0.908389	0.004076
3133	0.892444	0.001351
3134	0.936986	0.013328
3135	0.890437	0.001224
3136	0.888110	0.001159
3137	0.889514	0.001337
3138	0.893942	0.001243
3139	0.894010	0.001131
3140	0.902598	0.001141
3141	0.902712	0.001067
3142	0.876286	0.001295
3143	0.844797	0.001405
3144	0.925214	0.001083
3145	0.917157	0.000985
3146	0.920854	0.000994
3147	0.849560	0.001415
3148	0.880912	0.003561
3149	0.855956	0.001422
3150	0.865527	0.001336
3151	0.874109	0.001209
3152	0.863658	0.001249
3153	0.872794	0.001195
3154	0.917281	0.000989
3155	0.894629	0.001065
3156	0.888514	0.001074
3157	0.949788	0.003763
3158	0.877017	0.001173
3159	0.999754	0.001576
3160	0.874290	0.001417
3161	0.867377	0.001270
3162	0.865460	0.001212
3163	0.880722	0.001300
3204	0.616734	0.000693
3205	0.649931	0.000621
3206	0.760331	0.000627
3207	0.782055	0.000560
3210	0.961158	0.000279
3211	0.925521	0.000374
3212	0.876062	0.000801
3213	0.876207	0.000494
3214	0.848977	0.000541
3215	0.821714	0.000575
3217	0.712360	0.000629
3218	0.754520	0.000564
3219	0.793789	0.000523
3220	0.870120	0.000444
3221	0.928187	0.000341
3223	0.899047	0.000521
3224	0.910460	0.000470
3225	0.935913	0.000308
3226	0.948199	0.000463
2861	0.958323	0.000602
2862	0.964034	0.000566
2863	0.976006	0.000471
2864	0.977696	0.000425
2865	0.979517	0.000435
2866	0.992940	0.000304
2867	0.927482	0.000857
2868	0.923117	0.000868
2869	0.930048	0.000875
2870	0.980345	0.000399
2872	0.876026	0.001282
2873	0.873051	0.001256
2874	0.866733	0.001304
2875	0.949967	0.000742
2876	0.945357	0.000688
2877	0.943042	0.000716
2878	0.990871	0.000315
2879	0.971443	0.000484
2880	0.970097	0.000497
2881	0.908154	0.000811
2882	0.907357	0.000834
2883	0.977732	0.000425
2884	0.863446	0.000931
3085	0.666600	0.001214
3086	0.646263	0.001213
3087	0.957449	0.000605
3088	0.957729	0.000558
3089	0.799990	0.001011
3090	0.826536	0.001216
3091	0.808813	0.001049
3092	0.933300	0.000520
3093	0.936845	0.000608
3094	0.929477	0.000544
3095	0.929379	0.000754
3096	0.824835	0.000864
3097	0.820659	0.000888
3098	0.906709	0.000589
3099	0.903911	0.000678
3100	0.797567	0.001013
3101	0.643345	0.001213
