3211	43134	23.875	0.898676	2010.36	43134
3212	12677	7.27559	0.860649	2024.52	12677
3213	42683	24.6546	0.864398	2002.83	42683
3214	41245	24.6947	0.838886	1990.97	41245
3215	45090	28.0632	0.818196	1963.75	45090
3206	65332	41.4392	0.805182	1958.03	65332
3207	90163	55.2148	0.823712	1982.43	90163
3210	41858	21.3849	0.963909	2030.65	41858
3211	45118	23.875	0.936426	2018.06	45118
3212	13271	7.27559	0.897807	2031.67	13271
3213	44605	24.6546	0.898714	2013.1	44605
3214	43272	24.6947	0.8748	2003.06	43272
3215	47380	28.0632	0.853333	1978.51	47380
3204	48590	22.6105	0.669528	3209.73	48590
3205	66308	29.1974	0.696393	3261.13	66308
3217	42046	17.3587	0.745121	3250.73	42046
3218	45967	18.0261	0.780672	3266.44	45967
3219	49248	18.4792	0.819352	3252.63	49248
3220	44875	15.4773	0.886436	3270.85	44875
3221	42682	13.8183	0.934283	3306.06	42682
3223	21392	25.8891	0.906577	911.444	21392
3224	27571	32.8403	0.921124	911.438	27571
3225	49519	57.4485	0.940601	916.405	49519
3226	16363	27.4414	0.951474	626.701	16363
3206	64759	41.4392	0.805198	1940.82	64759
3207	89338	55.2148	0.823714	1964.28	89338
3210	41465	21.3849	0.9639	2011.6	41465
3211	44687	23.875	0.936417	1998.8	44687
3212	13150	7.27559	0.897771	2013.22	13150
3213	44213	24.6546	0.898693	1995.45	44213
3214	42897	24.6947	0.874764	1985.78	42897
3215	46948	28.0632	0.853311	1960.53	46948
3204	48112	22.6105	0.66952	3178.19	48112
3205	65768	29.1974	0.69637	3234.68	65768
3217	41655	17.3587	0.745109	3220.56	41655
3218	45519	18.0261	0.780636	3234.75	45519
3219	48807	18.4792	0.819343	3223.54	48807
3220	44510	15.4773	0.88642	3244.31	44510
3221	42267	13.8183	0.934242	3274.06	42267
3223	21125	25.8891	0.90659	900.055	21125
3224	27259	32.8403	0.921107	901.141	27259
3225	48966	57.4485	0.940562	906.208	48966
3226	16251	27.4414	0.951437	622.435	16251
3206	60845	41.4392	0.805198	1823.52	60845
3207	84060	55.2148	0.823714	1848.24	84060
3210	39149	21.3849	0.9639	1899.24	39149
3211	42164	23.875	0.936417	1885.95	42164
3212	12408	7.27559	0.897771	1899.63	12408
3213	41689	24.6546	0.898693	1881.54	41689
3214	40366	24.6947	0.874764	1868.62	40366
3215	44188	28.0632	0.853311	1845.27	44188
3204	45125	22.6105	0.66952	2980.88	45125
3205	61697	29.1974	0.69637	3034.46	61697
3217	39066	17.3587	0.745109	3020.39	39066
3218	42882	18.0261	0.780636	3047.36	42882
3219	45923	18.4792	0.819343	3033.06	45923
3220	41979	15.4773	0.88642	3059.82	41979
